"filename", "language", "JavaScript", "JSON with Comments", "JSON", "Markdown", "TypeScript", "Python", "vue", "MS SQL", "PostCSS", "Shell Script", "Properties", "YAML", "Docker", "pip requirements", "HTML", "Ignore", "XML", "comment", "blank", "total"
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\detail\SquadRoster.vue", "vue", 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 180
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\detail\StatDetailDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 136
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\detail\StatOverview.vue", "vue", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 98
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\detail\TeamOverview.vue", "vue", 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 174
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\rotation\AdvancedRotationView.vue", "vue", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 115
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\rotation\RotationCycleView.vue", "vue", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 122
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\rotation\RotationHeatmapView.vue", "vue", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 58
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\rotation\RotationTimelineLegend.vue", "vue", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\rotation\RotationTimelineView.vue", "vue", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 89
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\rotation\RotationViewModeBar.vue", "vue", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 57
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\rotation\RotationViewTabs.vue", "vue", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 69
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\combat\rotation\SimpleRotationView.vue", "vue", 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 117
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ServiceStatusWarning.vue", "vue", 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 133
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictDataDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 119
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictDataTable.vue", "vue", 0, 0, 0, 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 202
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictDataToolbar.vue", "vue", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 102
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictManagementHeader.vue", "vue", 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 68
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictOverviewCards.vue", "vue", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 63
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictOverviewView.vue", "vue", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 139
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictTypeDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 107
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictTypeSidebar.vue", "vue", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 115
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictionaryManagement.vue", "vue", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 103
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\DictionaryManagementWrapper.vue", "vue", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 62
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\dictionary\InitConfirmDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\feedback\DataCard.vue", "vue", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\feedback\MetricCard.vue", "vue", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 71
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\feedback\StatCard.vue", "vue", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 47
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\index.ts", "TypeScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\layout\PageHeader.vue", "vue", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 48
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\layout\PermissionDenied.vue", "vue", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 51
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\theme\ThemeSelector.vue", "vue", 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 190
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\theme\ThemeSwitcher.vue", "vue", 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 211
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseButton.vue", "vue", 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 138
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseCheckbox.vue", "vue", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 90
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseInfiniteScroll.vue", "vue", 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 209
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseInput.vue", "vue", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseInputNumber.vue", "vue", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseLoadMore.vue", "vue", 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 179
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BasePaginator.vue", "vue", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseProgressBar.vue", "vue", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseProgressSpinner.vue", "vue", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseRadioButton.vue", "vue", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseSelect.vue", "vue", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseState.vue", "vue", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 56
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseTag.vue", "vue", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\BaseTextarea.vue", "vue", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\ColorPickerInput.vue", "vue", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 107
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\ColorPickerPanel.vue", "vue", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 138
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\EmptyState.vue", "vue", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 70
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\FormField.vue", "vue", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\LoadingState.vue", "vue", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 59
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\README-InfiniteScroll.md", "Markdown", 0, 0, 0, 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 111, 517
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\SvgIcon.vue", "vue", 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 207
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\common\ui\TEST-REPORT.md", "Markdown", 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 317
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\dashboard\BattleHistory.vue", "vue", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 153
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\dashboard\BuffOverview.vue", "vue", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 82
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\dashboard\DamageTrend.vue", "vue", 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 174
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\dashboard\MapHeatmap.vue", "vue", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 116
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\dashboard\ProfessionDistribution.vue", "vue", 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 142
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\dashboard\StatCards.vue", "vue", 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 167
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\dashboard\TopPlayers.vue", "vue", 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 203
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\dashboard\WelcomeBanner.vue", "vue", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 68
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\ActorSelector.vue", "vue", 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22, 204
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\BoonsUptimeCard.vue", "vue", 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 167
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\BuffsView.vue", "vue", 0, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 280
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\CombatReplay.vue", "vue", 0, 0, 0, 0, 0, 0, 583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 75, 670
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\DamageAnalysisView.vue", "vue", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 172
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\DamageDistributionChart.vue", "vue", 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31, 262
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\DefenseStatsTable.vue", "vue", 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 269
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\DpsGraphView.vue", "vue", 0, 0, 0, 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 450
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\EncounterHeader.vue", "vue", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 228
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\EnemyTargetsView.vue", "vue", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 144
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\EventTimelineView.vue", "vue", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 103
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\HealingExtension.vue", "vue", 0, 0, 0, 0, 0, 0, 614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 80, 699
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\OffensiveStatsTable.vue", "vue", 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 244
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\OverviewView.vue", "vue", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 186
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\PhaseNavigator.vue", "vue", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 119
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\PlayerDetailModal.vue", "vue", 0, 0, 0, 0, 0, 0, 1048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 136, 1194
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\PlayerDetailSidebar.vue", "vue", 0, 0, 0, 0, 0, 0, 567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 71, 644
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\PlayerStatsDetail.vue", "vue", 0, 0, 0, 0, 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46, 421
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\PlayerStatsTable.vue", "vue", 0, 0, 0, 0, 0, 0, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 545
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\PlayerSummaryView.vue", "vue", 0, 0, 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44, 428
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\SkillCastChart.vue", "vue", 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 183
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\SkillRotationView.vue", "vue", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 111
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\SquadCompositionView.vue", "vue", 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 150
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\StatsView.vue", "vue", 0, 0, 0, 0, 0, 0, 750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 92, 847
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\SupportStatsTable.vue", "vue", 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 230
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\TargetStatsCard.vue", "vue", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 196
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\TargetSummaryView.vue", "vue", 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32, 257
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\eiDetail\TeamSummaryCard.vue", "vue", 0, 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 48, 380
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\index.ts", "TypeScript", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 227
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\BatchParseDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 72
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\DeleteConfirmDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 57
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\LogFilters.vue", "vue", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 97
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\LogTable.vue", "vue", 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 254
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\LogTableActions.vue", "vue", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 67
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\LogUploadDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 155
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\StatCards.vue", "vue", 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 116
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\upload\UploadDropZone.vue", "vue", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\upload\UploadFileList.vue", "vue", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 137
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\log\upload\UploadResultSummary.vue", "vue", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 68
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\AccountSettings.vue", "vue", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 136
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\ChangePasswordDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 130
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\ExportSettings.vue", "vue", 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 176
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\NotificationSettings.vue", "vue", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 91
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\ParsingSettings.vue", "vue", 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 153
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\ScoringRoleHeader.vue", "vue", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 88
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\ScoringRuleExtras.vue", "vue", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 154
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\ScoringRulesSettings.vue", "vue", 0, 0, 0, 0, 0, 0, 650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 63, 727
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\ScoringRulesTable.vue", "vue", 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 185
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\SectionHeader.vue", "vue", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\SecuritySettings.vue", "vue", 0, 0, 0, 0, 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28, 384
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\SettingItem.vue", "vue", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 125
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\SettingSidebar.vue", "vue", 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 105
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\SystemFunctionsPanel.vue", "vue", 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 179
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\SystemParamsSettings.vue", "vue", 0, 0, 0, 0, 0, 0, 638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 48, 706
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\ThemeSettings.vue", "vue", 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 199
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\WatermarkSettings.vue", "vue", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 167
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\index.ts", "TypeScript", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\scoring\ProfessionRoleEditor.vue", "vue", 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 199
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\scoring\RuleScopeSelector.vue", "vue", 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 182
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\scoring\ScoringGradeCards.vue", "vue", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\scoring\ScoringRecalcPanel.vue", "vue", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 67
